"","Date","Species","site","transect","average_value","Week","month","year","YearMonth","YearMonthSite","WeekYearSite","cape"
"1199",2025-07-26,"Alaria marginata","CB",3,0,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1200",2025-07-26,"Alaria marginata","CB",4,1.2,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1201",2025-07-26,"Alaria marginata","CB",5,0.666666666666667,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1202",2025-07-26,"Postelsia palmaeformis","CB",1,9.5,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1203",2025-07-26,"Postelsia palmaeformis","CB",2,16.5,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1204",2025-07-26,"Postelsia palmaeformis","CB",3,10,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1205",2025-07-26,"Postelsia palmaeformis","CB",4,6.66666666666667,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1206",2025-07-26,"Postelsia palmaeformis","CB",5,1,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1207",2025-07-27,"Alaria marginata","RP",1,0,"30","07","25",Jul 2025,"Jul 2025_RP","30_25_RP","Blanco"
"1208",2025-07-27,"Alaria marginata","RP",2,0,"30","07","25",Jul 2025,"Jul 2025_RP","30_25_RP","Blanco"
"1209",2025-07-27,"Alaria marginata","RP",3,3,"30","07","25",Jul 2025,"Jul 2025_RP","30_25_RP","Blanco"
"1210",2025-07-27,"Alaria marginata","RP",4,0,"30","07","25",Jul 2025,"Jul 2025_RP","30_25_RP","Blanco"
"1211",2025-07-27,"Alaria marginata","RP",NA,1.9,"30","07","25",Jul 2025,"Jul 2025_RP","30_25_RP","Blanco"
"1212",2025-07-27,"Hedophyllum sessile","CB",1,2.57142857142857,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1213",2025-07-27,"Hedophyllum sessile","CB",2,3.81818181818182,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1214",2025-07-27,"Hedophyllum sessile","CB",3,2,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1215",2025-07-27,"Hedophyllum sessile","CB",4,0.8,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1216",2025-07-27,"Hedophyllum sessile","CB",5,0.8,"30","07","25",Jul 2025,"Jul 2025_CB","30_25_CB","Blanco"
"1217",2025-08-07,"Egregia menziesii","YB",1,1,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1218",2025-08-07,"Egregia menziesii","YB",2,0.4,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1219",2025-08-07,"Egregia menziesii","YB",3,1,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1220",2025-08-07,"Hedophyllum sessile","YB",2,3,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1221",2025-08-07,"Hedophyllum sessile","YB",3,4,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1222",2025-08-07,"Hedophyllum sessile","YB",4,2,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1223",2025-08-07,"Hedophyllum sessile","YB",5,3,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1224",2025-08-07,"Hedophyllum sessile","YB",NA,2.46428571428571,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1225",2025-08-07,"Laminaria sinclairii","YB",1,57,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1226",2025-08-07,"Laminaria sinclairii","YB",2,54,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1227",2025-08-07,"Laminaria sinclairii","YB",3,44,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1228",2025-08-07,"Postelsia palmaeformis","YB",3,7.5,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1229",2025-08-07,"Postelsia palmaeformis","YB",4,10,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1230",2025-08-07,"Postelsia palmaeformis","YB",5,6,"32","08","25",Aug 2025,"Aug 2025_YB","32_25_YB","Perpetua"
"1231",NA,"Hedophyllum sessile","FC",1,2.42857142857143,NA,NA,NA,NA,"NA_FC","NA_NA_FC","Foulweather"
"1232",NA,"Hedophyllum sessile","FC",3,1.5,NA,NA,NA,NA,"NA_FC","NA_NA_FC","Foulweather"
